time_s,imp_IMP_MYUSM_L1,imp_IMP_MYUSM_R1,imp_IMP_MYUSM_L2,imp_IMP_MYUSM_R2,imp_IMP_FS_L1,imp_IMP_FS_R1,imp_IMP_FS_L2,imp_IMP_FS_R2,exp_AVy_L1,exp_AVy_R1,exp_AVy_L2,exp_AVy_R2,exp_AAy_L1,exp_AAy_R1,exp_AAy_L2,exp_AAy_R2,exp_Fz_L1,exp_Fz_R1,exp_Fz_L2,exp_Fz_R2,exp_CmpS_L1,exp_CmpS_R1,exp_CmpS_L2,exp_CmpS_R2,exp_Vz_Wc_L1,exp_Vz_Wc_R1,exp_Vz_Wc_L2,exp_Vz_Wc_R2,exp_X_L1,exp_X_R1,exp_X_L2,exp_X_R2,exp_Y_L1,exp_Y_R1,exp_Y_L2,exp_Y_R2,exp_Z_L1,exp_Z_R1,exp_Z_L2,exp_Z_R2,exp_Fx_L1,exp_Fx_R1,exp_Fx_L2,exp_Fx_R2,exp_Fy_L1,exp_Fy_R1,exp_Fy_L2,exp_Fy_R2,exp_My_US_L1,exp_My_US_R1,exp_My_US_L2,exp_My_US_R2,exp_Jnc_L1,exp_Jnc_R1,exp_Jnc_L2,exp_Jnc_R2,exp_JncR_L1,exp_JncR_R1,exp_JncR_L2,exp_JncR_R2,exp_Fs_L1,exp_Fs_R1,exp_Fs_L2,exp_Fs_R2,exp_Fd_L1,exp_Fd_R1,exp_Fd_L2,exp_Fd_R2,exp_FsExt_L1,exp_FsExt_R1,exp_FsExt_L2,exp_FsExt_R2,exp_CmpJStL1,exp_CmpJStR1,exp_CmpJStL2,exp_CmpJStR2,exp_CmpRStL1,exp_CmpRStR1,exp_CmpRStL2,exp_CmpRStR2,exp_Kappa_L1i,exp_Kappa_R1i,exp_Kappa_L2i,exp_Kappa_R2i,exp_Alpha_L1i,exp_Alpha_R1i,exp_Alpha_L2i,exp_Alpha_R2i,exp_CmpT_L1i,exp_CmpT_R1i,exp_CmpT_L2i,exp_CmpT_R2i,exp_RRE_L1i,exp_RRE_R1i,exp_RRE_L2i,exp_RRE_R2i,exp_Zgnd_L1i,exp_Zgnd_R1i,exp_Zgnd_L2i,exp_Zgnd_R2i,exp_MuX_L1i,exp_MuX_R1i,exp_MuX_L2i,exp_MuX_R2i,exp_Xo,exp_Vx,exp_Roll_E,exp_Pitch,exp_Yo,exp_Zo,exp_Yaw,exp_Ax,exp_Ay,exp_Az,exp_Az_SM,exp_AVx,exp_AVy,exp_AVz,exp_Roll_Rd,exp_Sta_Road
0.316,0,0,0,0,0,0,0,0,27.5323225,27.6721866,28.0315859,28.4129902,5.32724086,-0.339317084,5.40831578,6.41994133,3774.96159,3003.72611,3738.00159,3163.39159,75.7569736,133.46371,59.7860441,63.7569508,-0.0431086168,-0.0846403571,0.0564276136,0.174076674,100.24896,100.250162,98.3241239,98.3252985,0.627656803,-0.62627584,0.625287836,-0.627456876,0.245823189,0.249327572,0.245982715,0.248594683,-73.8422707,-34.1284839,-42.6275187,-41.5817806,-157.289494,-39.7644623,-32.3418334,-49.4718231,0,0,0,0,30.6340785,35.6781092,35.090894,39.2428249,-27.8446799,-87.0328944,8.09205648,-10.2758578,4545.41842,4003.91129,3322.1012,3057.57421,-167.377669,-516.455457,139.297664,-172.243388,0,0,0,0,30.6340785,35.6781092,35.090894,39.2428249,30.6340785,35.6781092,35.090894,39.2428249,0.00363396857,0.00883335727,0.0181119185,0.0183317657,-1.70270704,-1.6664676,-2.64327104,-2.45789868,17.1589163,13.6533005,16.9909163,14.3790527,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.249929,2.70238225,0.0704371826,-0.128249615,0.000695713728,-0.0485697074,0.0515775062,-0.0144023246,-0.0209127671,0.0257205579,0.0245801678,-2.28938985,-1.00905373,0.367726404,0.0704370062,100.249929
0.3165,0,0,0,0,0,0,0,0,27.5576506,27.6703229,28.0569585,28.4431553,5.26753762,-0.44509153,5.20519264,6.19799414,3774.8056,3004.57559,3737.59329,3159.49776,75.7461027,133.429748,59.7898816,63.7520086,-0.0425726707,-0.0852452322,0.058643584,0.174320289,100.249337,100.250543,98.3245014,98.3256798,0.62765308,-0.626287851,0.625275577,-0.627469307,0.245823978,0.249323724,0.245984634,0.24861232,-73.5163653,-33.549218,-41.4650168,-40.2983307,-155.84604,-38.4757168,-30.3460228,-47.483108,0,0,0,0,30.6201726,35.6346661,35.0949064,39.2376573,-27.7819503,-86.7376447,7.95667727,-10.393618,4544.76616,4002.89245,3324.39093,3055.96866,-166.996342,-514.891571,136.977157,-174.19149,0,0,0,0,30.6201726,35.6346661,35.0949064,39.2376573,30.6201726,35.6346661,35.0949064,39.2376573,0.00493912266,0.00917172594,0.0194101208,0.0198530977,-1.68973278,-1.65282296,-2.62482058,-2.44011929,17.1582073,13.6571618,16.9890604,14.3613535,263,263,263,263,-0,2.77555756e-17,-0,-0,0.7,0.7,0.7,0.7,100.250311,2.70213011,0.0692984807,-0.128749287,0.00068425837,-0.0485425624,0.0517601903,-0.0141510865,-0.0204091809,0.0254499851,0.0243233872,-2.26355483,-0.988888524,0.365406914,0.0692983057,100.250311
0.317,0,0,0,0,0,0,0,0,27.5826587,27.6679452,28.0813265,28.4722187,5.19347166,-0.554423422,4.98799029,5.95896724,3774.63583,3005.44227,3737.11599,3155.59568,75.7352558,133.395903,59.7936541,63.7470102,-0.0420357761,-0.0858478699,0.0608508688,0.17454443,100.249714,100.250924,98.3248788,98.3260609,0.627649389,-0.626299799,0.625263403,-0.627481674,0.24582483,0.249319799,0.245986866,0.248629994,-73.1132423,-32.9510253,-40.227501,-38.925973,-154.414149,-37.1990689,-28.3666243,-45.512902,0,0,0,0,30.6062973,35.5913711,35.0988509,39.2324311,-27.7223637,-86.4406053,7.82031587,-10.5106759,4544.11535,4001.87708,3326.63827,3054.34801,-166.63415,-513.31516,134.638555,-176.127683,0,0,0,0,30.6062973,35.5913711,35.0988509,39.2324311,30.6062973,35.5913711,35.0988509,39.2324311,0.00622949026,0.00948773051,0.0206678573,0.0213327295,-1.67645061,-1.63888552,-2.60590089,-2.42187815,17.1574356,13.6611012,16.9868909,14.3436167,263,263,263,263,2.77555756e-17,-0,-0,-0,0.7,0.7,0.7,0.7,100.250693,2.70188259,0.0681727533,-0.129238908,0.000672906904,-0.0485155161,0.0519417273,-0.0138803329,-0.0199099931,0.0251738766,0.0240610449,-2.23749907,-0.968872017,0.363050406,0.0681725799,100.250693
0.3175,0,0,0,0,0,0,0,0,27.6072789,27.6650371,28.1046239,28.5001,5.1051686,-0.666964597,4.75719464,5.70340795,3774.44691,3006.33255,3736.56997,3151.68598,75.7244315,133.362173,59.7973612,63.741956,-0.0414968836,-0.0864491622,0.0630489942,0.174748915,100.250091,100.251304,98.325256,98.326442,0.627645732,-0.626311683,0.625251316,-0.627493974,0.245825767,0.249315767,0.24598941,0.248647704,-72.6338813,-32.3353963,-38.9176548,-37.4676921,-152.994384,-35.9352069,-26.4039928,-43.5615168,0,0,0,0,30.592451,35.5482251,35.102727,39.2271465,-27.6658451,-86.1418597,7.68298173,-10.6270158,4543.46589,4000.8652,3328.84313,3052.71249,-166.290635,-511.726633,132.282041,-178.051721,0,0,0,0,30.592451,35.5482251,35.102727,39.2271465,30.592451,35.5482251,35.102727,39.2271465,0.00750228253,0.00978047986,0.0218824604,0.0227675145,-1.66274135,-1.62451426,-2.58651591,-2.40317896,17.1565769,13.665148,16.984409,14.3258453,263,263,263,263,2.77555756e-17,-0,-0,-2.77555756e-17,0.7,0.7,0.7,0.7,100.251074,2.70164001,0.0670601101,-0.129718553,0.000661661694,-0.0484885679,0.0521220981,-0.0135907064,-0.0194153293,0.0248923768,0.0237932007,-2.21122599,-0.949008594,0.360656814,0.0670599382,100.251074
0.318,0,0,0,0,0,0,0,0,27.6314435,27.6615839,28.1267868,28.5267217,5.00294533,-0.782519862,4.51332123,5.4318984,3774.24418,3007.23982,3735.95553,3147.76929,75.7136287,133.328561,59.8010023,63.7368463,-0.0409569667,-0.0870476996,0.0652374913,0.174933574,100.250468,100.251685,98.3256332,98.3268229,0.627642111,-0.6263235,0.625239319,-0.627506203,0.245826767,0.249311657,0.245992263,0.248665447,-72.0796729,-31.7037132,-37.5383131,-35.9266519,-151.586679,-34.6839,-24.4584788,-41.629294,0,0,0,0,30.5786322,35.5052288,35.1065341,39.2218039,-27.6124491,-85.8413349,7.54468454,-10.7426237,4542.81772,3999.85684,3331.00543,3051.06229,-165.966123,-510.125567,129.907805,-179.963388,0,0,0,0,30.5786322,35.5052288,35.1065341,39.2218039,30.5786322,35.5052288,35.1065341,39.2218039,0.00875487076,0.0100492831,0.0230513515,0.0241544484,-1.64873459,-1.60986178,-2.56666976,-2.3840839,17.1556553,13.6692719,16.9816161,14.3080422,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.251456,2.70140271,0.0659606589,-0.1301883,0.000650525071,-0.0484617173,0.0523012836,-0.0132828292,-0.0189252401,0.024605462,0.0235199057,-2.18473916,-0.929302524,0.358225988,0.0659604886,100.251456
0.3185,0,0,0,0,0,0,0,0,27.6550868,27.6575717,28.1477541,28.5520089,4.88698586,-0.90072283,4.25691244,5.14505106,3774.02215,3008.17067,3735.27298,3143.84623,75.7028462,133.295067,59.8045771,63.7316816,-0.0404149629,-0.0876444213,0.0674158982,0.175098221,100.250845,100.252066,98.3260103,98.3272037,0.627638527,-0.626335248,0.625227414,-0.627518361,0.245827853,0.249307442,0.245995426,0.24868322,-71.4519147,-31.0575511,-36.092456,-34.3061829,-150.191598,-33.4458411,-22.5304281,-39.7163997,0,0,0,0,30.5648394,35.4623833,35.1102719,39.2164037,-27.5620973,-85.5391169,7.40543333,-10.857485,4542.17077,3998.85201,3333.12508,3049.39763,-165.660134,-508.512388,127.516029,-181.862455,0,0,0,0,30.5648394,35.4623833,35.1102719,39.2164037,30.5648394,35.4623833,35.1102719,39.2164037,0.00998455015,0.0102933546,0.0241720476,0.0254904986,-1.63430875,-1.59478206,-2.5463666,-2.36448024,17.1546462,13.673503,16.9785136,14.2902101,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.251837,2.70117101,0.0648745059,-0.130648228,0.000639499327,-0.0484349637,0.0524792645,-0.0129574286,-0.0184398342,0.0243132848,0.0232412194,-2.15804209,-0.909757964,0.355757862,0.0648743372,100.251837
0.319,0,0,0,0,0,0,0,0,27.6781436,27.6529889,28.1674673,28.5758899,4.75766611,-1.02136578,3.98853811,4.84351439,3773.78628,3009.11829,3734.52265,3139.91746,75.6920828,133.261691,59.8080851,63.7264621,-0.0398718727,-0.0882378874,0.0695837606,0.175242701,100.251222,100.252446,98.3263872,98.3275843,0.627634983,-0.626346926,0.625215604,-0.627530443,0.245829002,0.24930315,0.245998896,0.248701019,-70.7523059,-30.3983709,-34.5832027,-32.6097902,-148.809059,-32.2207815,-20.6201823,-37.8232536,0,0,0,0,30.5510709,35.4196893,35.1139398,39.2109462,-27.5148438,-85.2351296,7.26523793,-10.9715868,4541.52497,3997.85073,3335.20199,3047.71872,-165.372993,-506.886655,125.106909,-183.748724,0,0,0,0,30.5510709,35.4196893,35.1139398,39.2109462,30.5510709,35.4196893,35.1139398,39.2109462,0.0111887892,0.0105121154,0.0252421661,0.0267728747,-1.61959614,-1.57943255,-2.52561076,-2.34443037,17.153574,13.6778104,16.975103,14.2723521,263,263,263,263,2.77555756e-17,-0,-2.77555756e-17,2.77555756e-17,0.7,0.7,0.7,0.7,100.252218,2.7009452,0.0638017553,-0.13109842,0.000628586722,-0.0484083065,0.0526560217,-0.0126152027,-0.0179591649,0.0240158157,0.022957194,-2.13113839,-0.890378945,0.353252281,0.0638015883,100.252218
0.3195,0,0,0,0,0,0,0,0,27.700551,27.6478242,28.1858704,28.5982962,4.61522518,-1.14406746,3.7087925,4.52796594,3773.53098,3010.08945,3733.70487,3135.98362,75.6813372,133.228434,59.8115258,63.7211882,-0.0393266226,-0.0888290768,0.0717406315,0.175366864,100.251599,100.252826,98.3267641,98.3279649,0.627631481,-0.626358531,0.625203891,-0.627542449,0.245830238,0.249298752,0.246002672,0.248718843,-69.9824435,-29.7278178,-33.0138044,-30.8411282,-147.439625,-31.009415,-18.728078,-35.9501255,0,0,0,0,30.5373253,35.3771477,35.1175374,39.2054319,-27.4706073,-84.9294608,7.12410748,-11.0849153,4540.88023,3996.85303,3337.23609,3046.02579,-165.104202,-505.248807,122.680632,-185.62198,0,0,0,0,30.5373253,35.3771477,35.1175374,39.2054319,30.5373253,35.3771477,35.1175374,39.2054319,0.0123649908,0.0107048935,0.0262594309,0.0279988581,-1.60447286,-1.5636633,-2.50440664,-2.32393841,17.1524135,13.6822248,16.9713858,14.254471,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.252599,2.70072558,0.0627425098,-0.131538959,0.000617789476,-0.0483817452,0.0528315357,-0.0122569444,-0.0174833538,0.0237132166,0.0226678908,-2.10403164,-0.871169371,0.350709179,0.0627423444,100.252599
0.32,0,0,0,0,0,0,0,0,27.722247,27.6420688,28.2029108,28.6191623,4.4600952,-1.26860954,3.41829555,4.19911177,3773.26178,3011.07714,3732.81999,3132.04536,75.6706083,133.195297,59.8148988,63.7158603,-0.0387802416,-0.0894165298,0.0738860624,0.175470564,100.251975,100.253206,98.3271409,98.3283453,0.627628023,-0.626370063,0.625192278,-0.627554375,0.245831536,0.249294279,0.246006752,0.248736687,-69.1443202,-29.0474182,-31.3876374,-29.004001,-146.083195,-29.8114786,-16.854486,-34.0973024,0,0,0,0,30.523601,35.3347594,35.1210641,39.1998611,-27.4294415,-84.6220318,6.98205195,-11.1974582,4540.2365,3995.85892,3339.22728,3044.31904,-164.854084,-503.598389,120.237403,-187.482033,0,0,0,0,30.523601,35.3347594,35.1210641,39.1998611,30.523601,35.3347594,35.1210641,39.1998611,0.0135107429,0.0108712272,0.0272217244,0.0291658539,-1.58907397,-1.54763554,-2.48282038,-2.30300869,17.1511899,13.6867143,16.9673636,14.2365698,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.25298,2.70051243,0.0616968699,-0.13196993,0.000607109776,-0.048355279,0.0530057872,-0.0118834229,-0.0170124436,0.0234054539,0.0223733615,-2.07672553,-0.852133013,0.348128409,0.0616967063,100.25298
0.3205,0,0,0,0,0,0,0,0,27.7431721,27.6357143,28.2185384,28.6384265,4.29256743,-1.39459922,3.11768621,3.85768626,3772.97299,3012.08825,3731.86839,3128.10335,75.6598949,133.162281,59.8182037,63.7104787,-0.0382316458,-0.0900012575,0.0760196444,0.175553669,100.252352,100.253586,98.3275175,98.3287256,0.62762461,-0.626381519,0.625180766,-0.627566219,0.245832922,0.2492897,0.246011134,0.24875455,-68.239818,-28.3588725,-29.7081917,-27.1023527,-144.740335,-28.6276633,-14.9995881,-32.2650658,0,0,0,0,30.5098966,35.2925252,35.1245196,39.1942342,-27.391262,-84.3129321,6.83908089,-11.3092025,4539.5937,3994.86843,3341.17549,3042.5987,-164.622123,-501.93585,117.777419,-189.328681,0,0,0,0,30.5098966,35.2925252,35.1245196,39.1942342,30.5098966,35.2925252,35.1245196,39.1942342,0.014623578,0.0110105652,0.0281269017,0.0302713936,-1.5732732,-1.53119653,-2.4607335,-2.28164555,17.1498772,13.6913102,16.9630381,14.2186516,263,263,263,263,-0,-0,-2.77555756e-17,-2.77555756e-17,0.7,0.7,0.7,0.7,100.253361,2.700306,0.0606649346,-0.132391423,0.000596549769,-0.0483289073,0.0531787569,-0.0114954984,-0.0165465398,0.0230926941,0.0220736728,-2.0492237,-0.833273503,0.345509911,0.0606647727,100.253361
0.321,0,0,0,0,0,0,0,0,27.7632676,27.6287548,28.2327066,28.6560305,4.113127,-1.52180973,2.80762953,3.50444891,3772.67027,3013.11567,3730.85045,3124.15823,75.6491959,133.129386,59.82144,63.7050439,-0.0376818941,-0.0905817906,0.0781409448,0.175616052,100.252728,100.253966,98.3278941,98.3291058,0.627621244,-0.626392897,0.625169359,-0.627577979,0.245834371,0.249285047,0.246015817,0.248772427,-67.271205,-27.6637589,-27.9790778,-25.1402591,-143.410926,-27.4576951,-13.1638366,-30.4536926,0,0,0,0,30.4962105,35.250446,35.1279034,39.1885517,-27.3561221,-84.0020808,6.69520405,-11.4201366,4538.95175,3993.88157,3343.08064,3040.86499,-164.408641,-500.260725,115.300886,-191.161747,0,0,0,0,30.4962105,35.250446,35.1279034,39.1885517,30.4962105,35.250446,35.1279034,39.1885517,0.0157012246,0.0111225681,0.0289730815,0.0313131439,-1.55720837,-1.51451007,-2.43821236,-2.25985352,17.1485012,13.6959803,16.9584111,14.2007192,263,263,263,263,-0,-0,2.77555756e-17,-2.77555756e-17,0.7,0.7,0.7,0.7,100.253741,2.70010655,0.0596468009,-0.132803525,0.000586111567,-0.0483026294,0.0533504253,-0.011094003,-0.0160856883,0.0227749056,0.0217688776,-2.0215299,-0.814594331,0.34285354,0.0596466407,100.253741
0.3215,0,0,0,0,0,0,0,0,27.782478,27.621185,28.2453719,28.6719197,3.92211422,-1.64984021,2.48880763,3.14018426,3772.34781,3014.16634,3729.76655,3120.21068,75.63851,133.096612,59.8246072,63.6995563,-0.0371298934,-0.0911591649,0.0802495525,0.1756576,100.253105,100.254346,98.3282706,98.3294858,0.627617927,-0.626404197,0.625158058,-0.627589653,0.245835908,0.24928029,0.246020799,0.248790317,-66.2406308,-26.9638172,-26.2040015,-23.121918,-142.095531,-26.3022588,-11.3475262,-28.6634541,0,0,0,0,30.4825412,35.2085227,35.1312151,39.1828139,-27.3239347,-83.6895684,6.55043107,-11.5302483,4538.3106,3992.89837,3344.94263,3039.11813,-164.213105,-498.57347,112.808008,-192.981038,0,0,0,0,30.4825412,35.2085227,35.1312151,39.1828139,30.4825412,35.2085227,35.1312151,39.1828139,0.0167413656,0.0112068108,0.0297584605,0.0322889082,-1.54075083,-1.4974218,-2.41526183,-2.23763717,17.1470355,13.7007561,16.9534843,14.1827758,263,263,263,263,-0,-2.77555756e-17,2.77555756e-17,2.77555756e-17,0.7,0.7,0.7,0.7,100.254122,2.6999143,0.058642564,-0.133206328,0.000575797241,-0.0482764448,0.0535207729,-0.0106798519,-0.0156300075,0.022452252,0.021459039,-1.99364785,-0.79609884,0.340159247,0.0586424055,100.254122
0.322,0,0,0,0,0,0,0,0,27.8007487,27.6130019,28.2564939,28.6860434,3.72006345,-1.7784576,2.16192232,2.76569855,3772.01137,3015.23308,3728.61711,3116.26136,75.6278361,133.063961,59.827705,63.6940162,-0.0365767331,-0.0917319119,0.0823450653,0.175678208,100.253481,100.254726,98.3286471,98.3298658,0.627614661,-0.626415416,0.625146866,-0.627601239,0.245837508,0.249275459,0.246026079,0.248808215,-65.1506199,-26.2606632,-24.3867645,-21.0516407,-140.794016,-25.1610726,-9.55096987,-26.8946168,0,0,0,0,30.4688873,35.1667561,35.1344541,39.1770212,-27.2947527,-83.375313,6.40477237,-11.6395267,4537.67016,3991.91884,3346.76138,3037.35833,-164.035834,-496.873615,110.299006,-194.786388,0,0,0,0,30.4688873,35.1667561,35.1344541,39.1770212,30.4688873,35.1667561,35.1344541,39.1770212,0.0177418898,0.0112630803,0.0304813635,0.0331966347,-1.52404113,-1.48009694,-2.39188697,-2.2150013,17.1455062,13.7056049,16.9482596,14.1648244,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.254502,2.69972947,0.057652317,-0.133599926,0.000565608828,-0.0482503526,0.0536897802,-0.010253933,-0.0151795269,0.0221247082,0.0211442143,-1.96558135,-0.777790222,0.337426901,0.0576521603,100.254502
0.3225,0,0,0,0,0,0,0,0,27.8180283,27.6042034,28.2660359,28.6983546,3.50736035,-1.90725651,1.82769143,2.38182062,3771.65503,3016.32285,3727.40254,3112.31096,75.617173,133.031434,59.8307329,63.6884241,-0.0360213122,-0.0923010842,0.0844270909,0.175677792,100.253857,100.255105,98.3290234,98.3302456,0.627611447,-0.626426552,0.625135785,-0.627612733,0.245839198,0.249270525,0.246031653,0.24882612,-64.0035694,-25.5560604,-22.5312555,-18.9338424,-139.506944,-24.0348113,-7.7744751,-25.1474758,0,0,0,0,30.4552472,35.125147,35.1376201,39.1711742,-27.2684861,-83.0594053,6.25823767,-11.74796,4537.03038,3990.94301,3348.53682,3035.58584,-163.87628,-495.16162,107.774091,-196.577616,0,0,0,0,30.4552472,35.125147,35.1376201,39.1711742,30.4552472,35.125147,35.1376201,39.1711742,0.01870065,0.0112910819,0.0311402486,0.0340344581,-1.50694827,-1.46238064,-2.3680929,-2.19200895,17.1438865,13.7105584,16.9427388,14.146868,263,263,263,263,-0,2.77555756e-17,2.77555756e-17,-0,0.7,0.7,0.7,0.7,100.254882,2.69955227,0.0566761515,-0.133984411,0.000555548323,-0.0482243522,0.0538574277,-0.00981720956,-0.014734369,0.0217924338,0.0208244671,-1.93733418,-0.759671513,0.334656467,0.0566759965,100.254882
0.323,0,0,0,0,0,0,0,0,27.834267,27.5947894,28.2739646,28.7088105,3.28458446,-2.03599986,1.4868492,1.98939383,3771.28466,3017.42845,3726.12326,3108.36011,75.6065196,132.99903,59.8336906,63.6827803,-0.0354647514,-0.0928652244,0.0864952472,0.175656251,100.254233,100.255484,98.3293996,98.3306253,0.627608288,-0.626437605,0.625124818,-0.627624134,0.245840951,0.249265518,0.246037521,0.248844027,-62.8022384,-24.8516474,-20.6414409,-16.7730286,-138.234161,-22.9231892,-6.01834465,-23.4221533,0,0,0,0,30.4416196,35.0836962,35.1407125,39.1652731,-27.2451877,-82.741763,6.11083771,-11.8555379,4536.39118,3989.97089,3350.26885,3033.80086,-163.734761,-493.437012,105.233493,-198.354558,0,0,0,0,30.4416196,35.0836962,35.1407125,39.1652731,30.4416196,35.0836962,35.1407125,39.1652731,0.0196157142,0.0112907313,0.0317337092,0.0348005453,-1.48961549,-1.44443838,-2.34388492,-2.16854863,17.142203,13.7155839,16.9369239,14.1289096,263,263,263,263,-0,-0,-0,2.77555756e-17,0.7,0.7,0.7,0.7,100.255262,2.69938287,0.0557141568,-0.13435988,0.000545617685,-0.0481984428,0.0540236957,-0.00937062013,-0.0142945465,0.0214554109,0.0204998569,-1.9089102,-0.741745593,0.331847831,0.0557140036,100.255262
0.3235,0,0,0,0,0,0,0,0,27.8494179,27.5847609,28.2802501,28.7173723,3.05216281,-2.16428129,1.14014278,1.58928398,3770.89425,3018.5568,3724.77973,3104.40951,75.5958748,132.96675,59.8365775,63.6770852,-0.034905943,-0.0934253941,0.088549163,0.17561352,100.25461,100.255864,98.3297758,98.3310049,0.627605185,-0.626448572,0.625113965,-0.62763544,0.245842793,0.24926041,0.24604368,0.248861934,-61.5492504,-24.1491955,-18.7213569,-14.5737981,-136.976232,-21.8268675,-4.28287603,-21.7190216,0,0,0,0,30.4280028,35.0424048,35.1437311,39.1593184,-27.2247647,-82.4224767,5.96258249,-11.9622495,4535.75249,3989.00251,3351.95741,3032.00363,-163.610711,-491.700253,102.677433,-200.117049,0,0,0,0,30.4280028,35.0424048,35.1437311,39.1593184,30.4280028,35.0424048,35.1437311,39.1593184,0.0204851228,0.0112618681,0.0322604791,0.0354933384,-1.47190946,-1.42611598,-2.31926837,-2.14468362,17.1404284,13.7207127,16.9308169,14.1109523,263,263,263,263,-0,-0,-0,-2.77555756e-17,0.7,0.7,0.7,0.7,100.255642,2.69922143,0.0547664205,-0.134726431,0.000535818831,-0.0481726237,0.0541885648,-0.00891516973,-0.0138601864,0.0211137905,0.0201704475,-1.88031323,-0.724015179,0.329000969,0.0547662691,100.255642
0.324,0,0,0,0,0,0,0,0,27.863436,27.574121,28.2848662,28.7240054,2.81071569,-2.29186208,0.788332573,1.1823692,3770.48975,3019.70076,3723.37238,3100.45984,75.5852373,132.934596,59.8393934,63.6713394,-0.034346039,-0.0939801571,0.0905884776,0.17554954,100.254985,100.256243,98.3301519,98.3313844,0.627602139,-0.626459452,0.625103231,-0.627646649,0.245844699,0.24925523,0.246050128,0.248879838,-60.247575,-23.4503509,-16.7751008,-12.3408178,-135.732983,-20.7455593,-2.56836246,-20.0383041,0,0,0,0,30.4143955,35.0012734,35.1466753,39.1533106,-27.2072697,-82.1014643,5.81348311,-12.068085,4535.11424,3988.03788,3353.60239,3030.19438,-163.504449,-489.95087,100.106152,-201.864937,0,0,0,0,30.4143955,35.0012734,35.1466753,39.1533106,30.4143955,35.0012734,35.1466753,39.1533106,0.0213071397,0.0112045381,0.0327194333,0.0361113999,-1.45397603,-1.40757799,-2.2942488,-2.12041917,17.1385898,13.7259125,16.9244199,14.0929993,263,263,263,263,-0,-0,-0,2.77555756e-17,0.7,0.7,0.7,0.7,100.256021,2.69906812,0.0538330283,-0.135084161,0.000526153641,-0.0481468942,0.0543520152,-0.00845183172,-0.0134313096,0.0207675693,0.0198363,-1.85154721,-0.706482822,0.326115788,0.0538328787,100.256021
0.3245,0,0,0,0,0,0,0,0,27.8762798,27.5628735,28.2877903,28.7286793,2.56070713,-2.4183384,0.432188656,0.769542036,3770.06506,3020.86713,3721.90169,3096.51177,75.5746062,132.902568,59.8421378,63.6655431,-0.0337839265,-0.0945305759,0.0926128412,0.17546426,100.255361,100.256622,98.3305279,98.3317638,0.627599153,-0.626470244,0.625092616,-0.627657758,0.245846696,0.249249949,0.246056864,0.248897736,-58.9000388,-22.7568765,-14.8068217,-10.0788202,-134.504981,-19.6799095,-0.875092822,-18.3802409,0,0,0,0,30.4007963,34.9603029,35.1495448,39.1472501,-27.1926073,-81.7788158,5.66354991,-12.1730339,4534.47637,3987.07703,3355.20373,3028.37332,-163.415394,-488.189328,97.5198805,-203.598058,0,0,0,0,30.4007963,34.9603029,35.1495448,39.1472501,30.4007963,34.9603029,35.1495448,39.1472501,0.0220800095,0.0111187167,0.0331095925,0.0366534527,-1.43567964,-1.38867204,-2.26883179,-2.09576053,17.1366594,13.7312142,16.917735,14.0750535,263,263,263,263,-0,-0,2.77555756e-17,-0,0.7,0.7,0.7,0.7,100.256401,2.69892305,0.0529140637,-0.13543317,0.000516623955,-0.0481212536,0.0545140274,-0.00798164575,-0.0130080302,0.0204168853,0.0194974791,-1.82261602,-0.689150911,0.32319229,0.0529139159,100.256401
0.325,0,0,0,0,0,0,0,0,27.8879094,27.5510249,28.2890036,28.7313681,2.30279337,-2.54347228,0.0724910868,0.351705575,3769.62624,3022.04887,3720.36813,3092.56597,75.5639802,132.870665,59.8448102,63.6596969,-0.0332207887,-0.0950752454,0.0946219155,0.175357644,100.255737,100.257001,98.3309038,98.3321431,0.627596227,-0.626480945,0.625082123,-0.627668765,0.245848756,0.249244599,0.246063884,0.248915624,-57.5097968,-22.0704111,-12.8207124,-7.79259182,-133.292033,-18.6296328,0.796649338,-16.7450664,0,0,0,0,30.3872036,34.9194941,35.1523391,39.1411373,-27.1808299,-81.4544501,5.51279438,-12.2770869,4533.83881,3986.11996,3356.76133,3026.54069,-163.343863,-486.415156,94.9188716,-205.316268,0,0,0,0,30.3872036,34.9194941,35.1523391,39.1411373,30.3872036,34.9194941,35.1523391,39.1411373,0.0228022073,0.0110045804,0.0334301232,0.0371183861,-1.41716862,-1.36956065,-2.24302314,-2.0707132,17.1346647,13.7365858,16.9107642,14.0571181,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.25678,2.69878634,0.0520096085,-0.13577356,0.000507231572,-0.048095701,0.0546745816,-0.00750561519,-0.0125903673,0.020061751,0.0191540477,-1.79352363,-0.672021661,0.320230405,0.0520094625,100.25678
