time_s,imp_IMP_MYUSM_L1,imp_IMP_MYUSM_R1,imp_IMP_MYUSM_L2,imp_IMP_MYUSM_R2,imp_IMP_FS_L1,imp_IMP_FS_R1,imp_IMP_FS_L2,imp_IMP_FS_R2,exp_AVy_L1,exp_AVy_R1,exp_AVy_L2,exp_AVy_R2,exp_Fz_L1,exp_Fz_R1,exp_Fz_L2,exp_Fz_R2,exp_CmpS_L1,exp_CmpS_R1,exp_CmpS_L2,exp_CmpS_R2,exp_Vz_Wc_L1,exp_Vz_Wc_R1,exp_Vz_Wc_L2,exp_Vz_Wc_R2,exp_Xo,exp_Vx,exp_Roll_E,exp_Pitch,exp_X_L1,exp_X_R1,exp_X_L2,exp_X_R2
0.0415,0,0,0,0,0,0,0,0,402.786196,402.784908,403.183797,403.184251,4031.59668,4082.32629,3404.94631,3434.72277,165.621515,165.531176,64.7828247,64.7658718,-0.806394793,-0.820031527,1.6994733,1.68152263,-4.54451915,39.9847597,0.0053479203,1.17508156,-4.53673103,-4.53671098,-6.46240475,-6.46240674
0.042,0,0,0,0,0,0,0,0,402.801135,402.800548,403.192733,403.192765,4033.33487,4084.61032,3403.03889,3433.36552,165.601336,165.511175,64.7730971,64.756379,-0.80124835,-0.814690572,1.7018472,1.68381657,-4.53896597,39.9844864,0.00547284393,1.17510446,-4.53117859,-4.53115833,-6.45685176,-6.45685377
0.0425,0,0,0,0,0,0,0,0,402.814175,402.814261,403.200168,403.199757,4034.93326,4086.74895,3401.05348,3431.93291,165.581406,165.491462,64.7634724,64.7470002,-0.796180506,-0.80943166,1.70418014,1.68607231,-4.5334128,39.9842234,0.00559884002,1.17512536,-4.52562616,-4.52560569,-6.45129879,-6.45130082
0.043,0,0,0,0,0,0,0,0,402.82532,402.826046,403.206131,403.205257,4036.394,4088.74452,3398.99139,3430.42619,165.561715,165.472024,64.7539465,64.7377312,-0.791190873,-0.804254434,1.70647191,1.68828962,-4.52785964,39.9839706,0.00572589246,1.17514412,-4.52007374,-4.52005305,-6.44574583,-6.44574789
0.0435,0,0,0,0,0,0,0,0,402.834599,402.835931,403.210665,403.209316,4037.71921,4090.5993,3396.85392,3428.84656,165.542254,165.452853,64.7445154,64.7285681,-0.786279054,-0.799158522,1.70872238,1.69046833,-4.52230649,39.9837277,0.00585398516,1.1751606,-4.51452133,-4.51450043,-6.44019289,-6.44019497
0.044,0,0,0,0,0,0,0,0,402.842067,402.843971,403.213831,403.211997,4038.90809,4092.31558,3394.6424,3427.19528,165.523012,165.433938,64.735175,64.7195068,-0.781438872,-0.794143533,1.71093161,1.69260848,-4.51675333,39.9834944,0.00598310207,1.17517466,-4.50896881,-4.50894781,-6.43463997,-6.43464206
0.0445,0,0,0,0,0,0,0,0,402.847799,402.850241,403.215704,403.213379,4039.96867,4093.89563,3392.35805,3425.4735,165.503981,165.415269,64.7259215,64.7105434,-0.77668166,-0.789209058,1.71309924,1.69470968,-4.51120018,39.9832702,0.00611322712,1.17518617,-4.5034164,-4.50339521,-6.42908705,-6.42908917
0.045,0,0,0,0,0,0,0,0,402.851893,402.85484,403.216368,403.213554,4040.90012,4095.34167,3390.00219,3423.68247,165.48515,165.396835,64.7167508,64.701674,-0.772000987,-0.784354679,1.71522545,1.69677209,-4.50564702,39.9830547,0.00624434424,1.17519501,-4.497864,-4.49784261,-6.42353414,-6.42353627
0.0455,0,0,0,0,0,0,0,0,402.85446,402.85788,403.215918,403.21262,4041.70455,4096.65593,3387.5761,3421.82338,165.466511,165.378628,64.7076592,64.6928946,-0.767396523,-0.779579963,1.71731031,1.69879574,-4.50009385,39.9828471,0.00637643739,1.17520104,-4.4923116,-4.49229003,-6.41798123,-6.41798339
0.046,0,0,0,0,0,0,0,0,402.855626,402.859491,403.214456,403.210684,4042.38406,4097.84061,3385.08105,3419.89744,165.448054,165.360636,64.698643,64.6842016,-0.762867866,-0.77488446,1.71935394,1.70078073,-4.49454066,39.9826469,0.00650949058,1.17520415,-4.4867592,-4.48673746,-6.41242833,-6.4124305
0.0465,0,0,0,0,0,0,0,0,402.855526,402.85981,403.212091,403.207859,4042.94075,4098.89789,3382.51831,3417.90584,165.42977,165.342852,64.6896982,64.6755912,-0.758414612,-0.770267706,1.72135651,1.70272722,-4.48898747,39.9824532,0.00664348781,1.17520421,-4.48120679,-4.4811849,-6.40687544,-6.40687762
0.047,0,0,0,0,0,0,0,0,402.854302,402.858985,403.208934,403.20426,4043.3737,4099.82994,3379.88915,3415.84979,165.41165,165.325265,64.6808214,64.6670596,-0.754030465,-0.76572922,1.72331839,1.70463555,-4.48343426,39.9822653,0.00677841311,1.17520111,-4.47565427,-4.47563235,-6.40132254,-6.40132474
0.0475,0,0,0,0,0,0,0,0,402.852104,402.857166,403.205099,403.200006,4043.69102,4100.63888,3377.19474,3413.73036,165.393685,165.307866,64.6720089,64.6586033,-0.749726966,-0.761268504,1.72523954,1.70650566,-4.47788103,39.9820825,0.00691425053,1.17519475,-4.47010186,-4.47007981,-6.39576964,-6.39577186
0.048,0,0,0,0,0,0,0,0,402.849079,402.854508,403.2007,403.195212,4043.89178,4101.32686,3374.43634,3411.54876,165.375867,165.290646,64.6632573,64.6502187,-0.745497547,-0.756885045,1.7271204,1.70833797,-4.47232778,39.981904,0.00705098413,1.17518501,-4.46454943,-4.46452728,-6.39021674,-6.39021897
0.0485,0,0,0,0,0,0,0,0,402.845379,402.851165,403.195849,403.189997,4043.97805,4101.89828,3371.61514,3409.30612,165.358187,165.273597,64.6545629,64.6419024,-0.741341851,-0.752582838,1.72896129,1.71013278,-4.46677451,39.9817289,0.00718859798,1.1751718,-4.458997,-4.45897485,-6.38466384,-6.38466608
0.049,0,0,0,0,0,0,0,0,402.841149,402.847287,403.190657,403.184471,4043.95187,4102.3483,3368.73234,3407.00355,165.340637,165.256709,64.6459226,64.633651,-0.737259433,-0.748347602,1.73076256,1.71189043,-4.46122121,39.9815565,0.0073270762,1.17515502,-4.45344457,-4.45342225,-6.37911093,-6.37911318
0.0495,0,0,0,0,0,0,0,0,402.836532,402.843021,403.185231,403.178746,4043.81231,4102.68727,3365.78911,3404.64215,165.323209,165.239975,64.6373329,64.6254611,-0.733243959,-0.744195356,1.73252458,1.71361127,-4.45566788,39.981386,0.00746640291,1.17513457,-4.44789201,-4.44786979,-6.37355802,-6.37356027
0.05,0,0,0,0,0,0,0,0,402.831663,402.838507,403.179672,403.172924,4043.56741,4102.91313,3362.78665,3402.22306,165.305894,165.223385,64.6287908,64.6173295,-0.729306888,-0.740117085,1.73424787,1.7152958,-4.45011453,39.9812169,0.00760656225,1.17511037,-4.44233955,-4.44231732,-6.3680051,-6.36800736
0.0505,0,0,0,0,0,0,0,0,402.826672,402.833877,403.174077,403.167103,4043.2162,4103.02521,3359.72601,3399.74726,165.288685,165.206931,64.620293,64.609253,-0.725441598,-0.736106997,1.73593252,1.71694412,-4.44456116,39.9810483,0.0077475384,1.17508233,-4.43678708,-4.43676474,-6.36245218,-6.36245444
0.051,0,0,0,0,0,0,0,0,402.821677,402.829253,403.168536,403.161373,4042.76071,4103.031,3356.60836,3397.21585,165.271574,165.190606,64.6118365,64.6012286,-0.721647654,-0.73217537,1.73757908,1.71855674,-4.43900775,39.9808796,0.00788931551,1.17505036,-4.43123461,-4.43121224,-6.35689924,-6.35690151
0.0515,0,0,0,0,0,0,0,0,402.816675,402.824606,403.163131,403.15582,4042.20028,4102.92982,3353.4348,3394.62987,165.254553,165.1744,64.6034184,64.5932532,-0.717919115,-0.728315839,1.73918792,1.72013404,-4.43345431,39.9807108,0.00803187782,1.1750144,-4.42568202,-4.42565974,-6.3513463,-6.35134857
0.052,0,0,0,0,0,0,0,0,402.811632,402.819918,403.1579,403.150404,4041.54223,4102.72367,3350.20643,3391.99033,165.237614,165.158307,64.5950358,64.5853241,-0.714265847,-0.724527745,1.74075943,1.72167653,-4.42790083,39.9805418,0.00817520956,1.17497435,-4.42012952,-4.42010722,-6.34579335,-6.34579562
0.0525,0,0,0,0,0,0,0,0,402.806578,402.815216,403.152794,403.145128,4040.78589,4102.41455,3346.92432,3389.29825,165.220751,165.142319,64.5866861,64.5774385,-0.710681723,-0.720810402,1.74229404,1.7231845,-4.42234733,39.9803726,0.00831929494,1.17493015,-4.41457701,-4.41455469,-6.34024039,-6.34024266
0.053,0,0,0,0,0,0,0,0,402.801527,402.810517,403.147838,403.140008,4039.93319,4102.00442,3343.58956,3386.5546,165.203956,165.126427,64.5783667,64.5695938,-0.707166217,-0.717162995,1.74379212,1.72465818,-4.41679379,39.9802033,0.00846411821,1.17488171,-4.40902449,-4.40900214,-6.33468743,-6.3346897
0.0535,0,0,0,0,0,0,0,0,402.796497,402.805836,403.143043,403.135057,4038.98332,4101.49524,3340.20313,3383.76043,165.187221,165.110625,64.5700751,64.5617875,-0.703713161,-0.713584848,1.74525363,1.72609797,-4.41124021,39.9800335,0.00860966367,1.17482896,-4.40347185,-4.40344958,-6.32913445,-6.32913671
0.054,0,0,0,0,0,0,0,0,402.791502,402.80119,403.138421,403.130285,4037.94374,4100.88896,3336.76611,3380.91661,165.170541,165.094905,64.5618089,64.5540171,-0.700332915,-0.710075223,1.74667891,1.72750373,-4.4056866,39.9798634,0.00875591565,1.17477182,-4.3979193,-4.397897,-6.32358146,-6.32358372
0.0545,0,0,0,0,0,0,0,0,402.786557,402.796593,403.133983,403.125705,4036.81359,4100.18749,3333.27953,3378.02415,165.153907,165.079261,64.5535658,64.5462803,-0.697019115,-0.706633393,1.74806816,1.7288758,-4.40013296,39.9796928,0.00890285843,1.17471023,-4.39236674,-4.39234441,-6.31802846,-6.31803072
0.055,0,0,0,0,0,0,0,0,402.781678,402.79206,403.12974,403.121327,4035.59476,4099.39275,3329.74441,3375.08401,165.137314,165.063684,64.5453435,64.5385748,-0.693771141,-0.703258627,1.74942152,1.73021431,-4.39457927,39.9795217,0.00905047642,1.17464411,-4.38681417,-4.3867918,-6.31247545,-6.3124777
0.0555,0,0,0,0,0,0,0,0,402.776878,402.787606,403.125701,403.117162,4034.28626,4098.50945,3326.16176,3372.09714,165.120754,165.048168,64.53714,64.5308984,-0.690582678,-0.69995579,1.75073915,1.73151939,-4.38902554,39.9793499,0.00919875404,1.17457339,-4.38126148,-4.38123929,-6.30692243,-6.30692467
0.056,0,0,0,0,0,0,0,0,402.772171,402.783246,403.121877,403.11322,4032.89568,4097.53377,3322.53264,3369.06448,165.104222,165.032707,64.528953,64.5232491,-0.687464432,-0.696712807,1.7520213,1.73279116,-4.38347178,39.9791774,0.00934767572,1.174498,-4.37570888,-4.37568665,-6.3013694,-6.30137162
0.0565,0,0,0,0,0,0,0,0,402.767571,402.778993,403.118278,403.109511,4031.42199,4096.4704,3318.85797,3365.98696,165.08771,165.017293,64.5207807,64.5156246,-0.684409846,-0.693534782,1.75326782,1.73402971,-4.37791797,39.9790042,0.00949722592,1.17441787,-4.37015627,-4.370134,-6.29581635,-6.29581857
0.057,0,0,0,0,0,0,0,0,402.763092,402.774861,403.114911,403.106044,4029.86701,4095.32119,3315.13878,3362.86556,165.071212,165.00192,64.5126209,64.508023,-0.681418289,-0.690420921,1.75447895,1.73523529,-4.37236413,39.9788302,0.00964738913,1.17433294,-4.36460365,-4.36458134,-6.2902633,-6.29026549
0.0575,0,0,0,0,0,0,0,0,402.758745,402.770862,403.111787,403.102827,4028.2296,4094.09129,3311.37606,3359.70113,165.054723,164.986581,64.5044719,64.5004424,-0.678483286,-0.687377124,1.75565479,1.73640768,-4.36681024,39.9786554,0.00979814991,1.17424313,-4.3590509,-4.35902878,-6.28471023,-6.28471241
0.058,0,0,0,0,0,0,0,0,402.754544,402.76701,403.108912,403.09987,4026.51744,4092.77578,3307.57079,3356.49461,165.038236,164.971271,64.4963318,64.4928809,-0.675615861,-0.684389226,1.75679542,1.73754711,-4.36125631,39.9784796,0.00994949285,1.17414839,-4.35349826,-4.35347608,-6.27915714,-6.2791593
0.0585,0,0,0,0,0,0,0,0,402.750499,402.763315,403.106295,403.09718,4024.72935,4091.37979,3303.72395,3353.24693,165.021745,164.955983,64.4881988,64.4853367,-0.67280929,-0.681463412,1.75790093,1.73865364,-4.35570233,39.9783029,0.0101014026,1.17404866,-4.34794559,-4.34792337,-6.27360404,-6.27360619
0.059,0,0,0,0,0,0,0,0,402.746622,402.759789,403.103944,403.094765,4022.86707,4089.90835,3299.83652,3349.959,165.005245,164.940711,64.4800712,64.4778079,-0.670062942,-0.678605318,1.75897139,1.73972734,-4.35014831,39.9781251,0.0102538638,1.17394386,-4.34239292,-4.34237076,-6.26805093,-6.26805305
0.0595,0,0,0,0,0,0,0,0,402.742924,402.756444,403.101864,403.09263,4020.92933,4088.35666,3295.9095,3346.63172,164.988731,164.92545,64.4719473,64.470293,-0.667370202,-0.675801167,1.76000705,1.74076828,-4.34459424,39.9779462,0.0104068611,1.17383394,-4.33684011,-4.33681801,-6.2624978,-6.26249991
0.06,0,0,0,0,0,0,0,0,402.739414,402.75329,403.100061,403.090784,4018.92386,4086.72971,3291.94378,3343.26599,164.972195,164.910192,64.4638256,64.4627901,-0.664742382,-0.673056956,1.76100765,1.7417765,-4.33904013,39.9777663,0.0105603795,1.17371884,-4.33128741,-4.33126525,-6.25694466,-6.25694674
0.0605,0,0,0,0,0,0,0,0,402.736103,402.750336,403.098543,403.08923,4016.84936,4085.03304,3287.94035,3339.86275,164.955634,164.894933,64.4557044,64.4552978,-0.662172608,-0.670379468,1.76197342,1.74275221,-4.33348597,39.9775852,0.0107144036,1.17359849,-4.32573469,-4.32571262,-6.25139151,-6.25139356
0.061,0,0,0,0,0,0,0,0,402.732999,402.747591,403.097313,403.087976,4014.70748,4083.26065,3283.90018,3336.42282,164.939041,164.879668,64.4475823,64.4478145,-0.65966026,-0.667752611,1.76290442,1.74369517,-4.32793176,39.9774029,0.0108689184,1.17347285,-4.32018196,-4.32015982,-6.24583834,-6.24584036
0.0615,0,0,0,0,0,0,0,0,402.730111,402.745065,403.096376,403.087025,4012.49683,4081.42089,3279.8242,3332.94713,164.922412,164.864389,64.4394578,64.4403386,-0.657198605,-0.665189212,1.76380071,1.74460557,-4.32237751,39.9772194,0.0110239087,1.17334184,-4.3146291,-4.31460712,-6.24028515,-6.24028714
0.062,0,0,0,0,0,0,0,0,402.727446,402.742766,403.095737,403.086381,4010.22518,4079.5097,3275.71338,3329.43655,164.905742,164.849094,64.4313295,64.4328687,-0.65479921,-0.662677041,1.76466237,1.74548346,-4.31682321,39.9770347,0.0111793595,1.17320543,-4.30907634,-4.30905429,-6.23473195,-6.23473391
0.0625,0,0,0,0,0,0,0,0,402.725013,402.7407,403.095398,403.086048,4007.89109,4077.53464,3271.56864,3325.89197,164.889025,164.833775,64.423196,64.4254033,-0.652455079,-0.660227326,1.76548943,1.74632888,-4.31126885,39.9768486,0.011335256,1.17306354,-4.30352356,-4.30350156,-6.22917874,-6.22918066
0.063,0,0,0,0,0,0,0,0,402.722817,402.738875,403.095363,403.086029,4005.49615,4075.49117,3267.39098,3322.31428,164.872257,164.818428,64.4150561,64.4179412,-0.6501656,-0.657827007,1.76628213,1.74714187,-4.30571445,39.9766613,0.0114915831,1.17291613,-4.29797077,-4.29794869,-6.2236255,-6.22362739
0.0635,0,0,0,0,0,0,0,0,402.720865,402.737296,403.095634,403.086326,4003.03883,4073.38723,3263.18124,3318.70434,164.855432,164.803048,64.4069084,64.410481,-0.647923942,-0.655488145,1.7670402,1.74792249,-4.30016,39.9764727,0.011648326,1.17276313,-4.29241785,-4.29239594,-6.21807225,-6.21807411
0.064,0,0,0,0,0,0,0,0,402.719162,402.73597,403.096213,403.086941,4000.52695,4071.21784,3258.94039,3315.06306,164.838548,164.78763,64.3987517,64.4030214,-0.645741893,-0.653196894,1.76776385,1.74867091,-4.2946055,39.9762827,0.01180547,1.17260451,-4.28686503,-4.28684304,-6.21251899,-6.2125208
0.0645,0,0,0,0,0,0,0,0,402.717713,402.734901,403.097101,403.087876,3997.95893,4068.99127,3254.66937,3311.39125,164.821598,164.772169,64.3905849,64.3955611,-0.64361236,-0.650966069,1.76845314,1.74938689,-4.28905094,39.9760913,0.0119630003,1.17244021,-4.2813122,-4.28129026,-6.20696571,-6.20696748
0.065,0,0,0,0,0,0,0,0,402.716522,402.734095,403.098299,403.089131,3995.33629,4066.70218,3250.36909,3307.6898,164.804578,164.756661,64.3824068,64.3880991,-0.641534743,-0.648781123,1.76910813,1.75007061,-4.28349634,39.9758986,0.0121209022,1.17227017,-4.27575936,-4.27573733,-6.20141241,-6.20141414
0.0655,0,0,0,0,0,0,0,0,402.715593,402.733553,403.099807,403.090706,3992.65738,4064.35912,3246.04048,3303.95957,164.787485,164.741101,64.3742163,64.380634,-0.639502135,-0.646655555,1.76972886,1.7507221,-4.27794168,39.9757046,0.0122791613,1.17209434,-4.27020637,-4.27018452,-6.1958591,-6.19586078
0.066,0,0,0,0,0,0,0,0,402.714928,402.733281,403.101625,403.0926,3989.93004,4061.95639,3241.68449,3300.20143,164.770313,164.725485,64.3660124,64.3731649,-0.637526512,-0.644574182,1.77031553,1.75134141,-4.27238696,39.9755092,0.0124377629,1.17191268,-4.2646535,-4.26463155,-6.19030576,-6.19030741
0.0665,0,0,0,0,0,0,0,0,402.714532,402.733279,403.103751,403.094814,3987.15256,4059.50281,3237.30196,3296.41623,164.75306,164.709808,64.357794,64.3656907,-0.635600703,-0.64255111,1.77086791,1.75192858,-4.2668322,39.9753124,0.0125966927,1.17172513,-4.25910061,-4.25907872,-6.18475241,-6.18475401
0.067,0,0,0,0,0,0,0,0,402.714404,402.733551,403.106185,403.097345,3984.32641,4056.99237,3232.89384,3292.60482,164.73572,164.694066,64.3495601,64.3582103,-0.633724124,-0.640570603,1.77138619,1.75248364,-4.26127738,39.9751142,0.0127559363,1.17153165,-4.25354771,-4.25352572,-6.17919905,-6.17920059
0.0675,0,0,0,0,0,0,0,0,402.714547,402.734096,403.108925,403.10019,3981.44982,4054.4341,3228.46104,3288.76809,164.718291,164.678254,64.3413099,64.3507227,-0.631889806,-0.638647307,1.77187043,1.75300677,-4.2557225,39.9749147,0.0129154793,1.17133219,-4.24799467,-4.24797285,-6.17364567,-6.17364716
0.068,0,0,0,0,0,0,0,0,402.71496,402.734917,403.111968,403.103349,3978.53062,4051.82172,3224.00445,3284.90683,164.700768,164.662369,64.3330425,64.3432269,-0.630109889,-0.636764995,1.77232068,1.75349773,-4.25016758,39.9747139,0.0130753075,1.17112671,-4.24244173,-4.24241982,-6.16809226,-6.1680937
0.0685,0,0,0,0,0,0,0,0,402.715644,402.736012,403.11531,403.106817,3975.567,4049.16445,3219.52498,3281.02189,164.683147,164.646408,64.3247569,64.3357221,-0.628377143,-0.634938771,1.772737,1.75395669,-4.24461259,39.9745117,0.0132354069,1.17091515,-4.23688879,-4.23686692,-6.16253884,-6.16254023
0.069,0,0,0,0,0,0,0,0,402.716599,402.737383,403.11895,403.11059,3972.56036,4046.45575,3215.02357,3277.11415,164.665425,164.630365,64.3164523,64.3282074,-0.626691,-0.633152008,1.77311957,1.75438369,-4.23905755,39.9743082,0.0133957633,1.17069747,-4.23133582,-4.23131385,-6.15698541,-6.15698673
0.0695,0,0,0,0,0,0,0,0,402.717824,402.739026,403.122882,403.114666,3969.50882,4043.70502,3210.50102,3273.18442,164.647599,164.614237,64.308128,64.3206819,-0.625044453,-0.631420205,1.77346817,1.75477877,-4.23350246,39.9741034,0.0135563628,1.17047362,-4.22578272,-4.22576093,-6.15143195,-6.15143322
0.07,0,0,0,0,0,0,0,0,402.719315,402.740941,403.127103,403.119039,3966.4202,4040.90551,3205.95828,3269.23355,164.629664,164.598021,64.2997832,64.3131448,-0.62344977,-0.629726388,1.77378299,1.75514197,-4.2279473,39.9738973,0.0137171916,1.17024357,-4.22022973,-4.22020783,-6.14587848,-6.14587968
0.0705,0,0,0,0,0,0,0,0,402.721073,402.743126,403.131608,403.123703,3963.2926,4038.06672,3201.39623,3265.26237,164.611619,164.581714,64.2914171,64.3055953,-0.62189968,-0.628086374,1.77406408,1.75547332,-4.22239209,39.97369,0.0138782357,1.17000726,-4.21467673,-4.21465486,-6.14032499,-6.14032613
0.071,0,0,0,0,0,0,0,0,402.723093,402.745577,403.13639,403.128655,3960.12733,4035.18174,3196.81575,3261.27175,164.593459,164.56531,64.2830291,64.2980327,-0.620393636,-0.626482929,1.77431151,1.75577302,-4.21683682,39.9734815,0.0140394814,1.16976466,-4.20912371,-4.20910173,-6.13477148,-6.13477255
0.0715,0,0,0,0,0,0,0,0,402.725372,402.748292,403.141446,403.133887,3956.92243,4032.26015,3192.21773,3257.26245,164.575181,164.548808,64.2746186,64.2904563,-0.618924612,-0.624932125,1.77452533,1.7560408,-4.2112815,39.9732717,0.0142009152,1.16951571,-4.20357055,-4.20354874,-6.12921795,-6.12921896
0.072,0,0,0,0,0,0,0,0,402.727908,402.751267,403.146768,403.139394,3953.68569,4029.2949,3187.60308,3253.23534,164.556783,164.532204,64.2661848,64.2828653,-0.617504972,-0.623416522,1.77470573,1.75627685,-4.20572611,39.9730609,0.0143625235,1.16926038,-4.1980175,-4.19799557,-6.1236644,-6.12366534
0.0725,0,0,0,0,0,0,0,0,402.730694,402.754496,403.152351,403.145168,3950.41511,4026.29563,3182.97261,3249.19122,164.538262,164.515495,64.2577273,64.2752592,-0.616127429,-0.621952374,1.77485249,1.75648121,-4.20017067,39.9728489,0.0145242928,1.16899863,-4.19246443,-4.19244254,-6.11811084,-6.1181117
0.073,0,0,0,0,0,0,0,0,402.733728,402.757977,403.158187,403.151203,3947.11194,4023.25517,3178.32722,3245.13094,164.519614,164.498677,64.2492454,64.2676372,-0.61479145,-0.620522118,1.77496581,1.75665393,-4.19461517,39.9726358,0.0146862098,1.1687304,-4.18691135,-4.18688934,-6.11255725,-6.11255804
0.0735,0,0,0,0,0,0,0,0,402.737003,402.761702,403.16427,403.157492,3943.77414,4020.1832,3173.66778,3241.0553,164.500837,164.481748,64.2407386,64.2599989,-0.613490008,-0.619142136,1.77504575,1.75679505,-4.18905961,39.9724217,0.0148482612,1.16845567,-4.18135813,-4.18133628,-6.10700365,-6.10700436
0.074,0,0,0,0,0,0,0,0,402.740515,402.765667,403.170591,403.164025,3940.40945,4017.07247,3168.99516,3236.96512,164.481928,164.464704,64.2322064,64.2523436,-0.61223554,-0.617794778,1.77509237,1.7569046,-4.18350398,39.9722065,0.0150104338,1.1681744,-4.17580502,-4.17578304,-6.10145002,-6.10145066
0.0745,0,0,0,0,0,0,0,0,402.744256,402.769865,403.177144,403.170796,3937.01579,4013.93264,3164.31023,3232.86126,164.462884,164.447544,64.2236484,64.2446709,-0.611020752,-0.616496491,1.77510573,1.75698279,-4.1779483,39.9719905,0.0151727146,1.16788653,-4.17025189,-4.17022994,-6.09589638,-6.09589694
0.075,0,0,0,0,0,0,0,0,402.748221,402.774291,403.183919,403.177796,3933.59434,4010.75643,3159.61388,3228.74445,164.443704,164.430263,64.2150641,64.2369802,-0.609845137,-0.615229622,1.77508603,1.75702936,-4.17239256,39.9717735,0.0153350907,1.16759203,-4.16469875,-4.16467667,-6.09034271,-6.0903432
0.0755,0,0,0,0,0,0,0,0,402.752403,402.778936,403.19091,403.185017,3930.14298,4007.55345,3154.90689,3224.61554,164.424385,164.41286,64.206453,64.229271,-0.608701673,-0.614010629,1.77503306,1.7570445,-4.16683675,39.9715556,0.015497549,1.16729086,-4.15914547,-4.15912354,-6.08478903,-6.08478943
0.076,0,0,0,0,0,0,0,0,402.756794,402.783794,403.198107,403.192448,3926.6694,4004.31641,3150.19016,3220.47533,164.404923,164.395332,64.1978149,64.2215429,-0.607602851,-0.612821887,1.77494702,1.75702827,-4.16128089,39.971337,0.0156600769,1.16698299,-4.1535923,-4.15357023,-6.07923532,-6.07923564
0.0765,0,0,0,0,0,0,0,0,402.761388,402.788857,403.205501,403.200082,3923.17145,4001.05486,3145.46454,3216.32463,164.385318,164.377676,64.1891493,64.2137955,-0.60654138,-0.611679815,1.77482798,1.7569807,-4.15572496,39.9711176,0.0158226617,1.16666836,-4.14803911,-4.14801706,-6.0736816,-6.07368183
0.077,0,0,0,0,0,0,0,0,402.766176,402.794117,403.213083,403.207909,3919.65025,3997.76151,3140.73088,3212.16424,164.365566,164.35989,64.1804559,64.2060284,-0.60551678,-0.610566884,1.77467601,1.75690187,-4.15016897,39.9708975,0.0159852909,1.16634695,-4.14248591,-4.14246372,-6.06812786,-6.068128
0.0775,0,0,0,0,0,0,0,0,402.771151,402.799565,403.220845,403.215918,3916.1036,3994.44584,3135.99002,3207.99497,164.345667,164.341972,64.1717344,64.1982412,-0.604522051,-0.609499424,1.77449118,1.7567918,-4.14461291,39.9706768,0.0161479519,1.16601872,-4.13693257,-4.13691051,-6.06257409,-6.06257414
0.078,0,0,0,0,0,0,0,0,402.776303,402.805194,403.228777,403.224102,3912.53913,3991.10057,3131.24285,3203.81763,164.325617,164.323919,64.1629845,64.1904336,-0.603569708,-0.608460038,1.77427371,1.75665072,-4.13905679,39.9704554,0.0163106324,1.16568362,-4.13137933,-4.13135713,-6.0570203,-6.05702026
0.0785,0,0,0,0,0,0,0,0,402.781625,402.810993,403.23687,403.232449,3908.95462,3987.73508,3126.49012,3199.63296,164.305414,164.305729,64.1542059,64.1826052,-0.602652488,-0.607464917,1.77402337,1.75647838,-4.13350061,39.9702335,0.0164733202,1.16534162,-4.12582608,-4.12580389,-6.0514665,-6.05146636
0.079,0,0,0,0,0,0,0,0,402.787107,402.816956,403.245113,403.24095,3905.35113,3984.34217,3121.73271,3195.44178,164.285057,164.2874,64.1453985,64.1747558,-0.601769929,-0.606496854,1.7737404,1.75627497,-4.12794436,39.9700112,0.0166360031,1.16499269,-4.12027281,-4.12025047,-6.04591267,-6.04591243
0.0795,0,0,0,0,0,0,0,0,402.792741,402.823071,403.253498,403.249594,3901.72641,3980.93106,3116.97145,3191.24488,164.264545,164.26893,64.136562,64.1668851,-0.600915063,-0.605571866,1.77342486,1.75604057,-4.12238805,39.9697884,0.0167986692,1.16463677,-4.11471941,-4.11469719,-6.04035882,-6.04035848
0.08,0,0,0,0,0,0,0,0,402.798517,402.82933,403.262014,403.258372,3898.08799,3977.49463,3112.20718,3187.04304,164.243874,164.250316,64.1276962,64.1589929,-0.600100417,-0.604672955,1.77307685,1.75577522,-4.11683167,39.9695653,0.0169613064,1.16427385,-4.10916611,-4.10914373,-6.03480494,-6.03480451
0.0805,0,0,0,0,0,0,0,0,402.804426,402.835722,403.270652,403.267273,3894.43363,3974.04196,3107.44071,3182.83705,164.223044,164.231558,64.118801,64.1510788,-0.599318758,-0.603815931,1.77269644,1.75547901,-4.11127523,39.9693419,0.017123903,1.16390388,-4.10361279,-4.10359041,-6.02925105,-6.02925051
0.081,0,0,0,0,0,0,0,0,402.810458,402.842239,403.279402,403.276287,3890.76429,3970.56602,3102.67292,3178.62769,164.202053,164.212653,64.1098762,64.1431429,-0.598569649,-0.602984051,1.77228387,1.75515198,-4.10571872,39.9691182,0.0172864473,1.16352682,-4.09805945,-4.09803691,-6.02369713,-6.02369649
0.0815,0,0,0,0,0,0,0,0,402.816604,402.848869,403.288254,403.285404,3887.07769,3967.07573,3097.90453,3174.41577,164.180899,164.193599,64.1009217,64.1351847,-0.59784616,-0.602192888,1.77183892,1.75479438,-4.10016214,39.9688944,0.0174489278,1.16314264,-4.09250598,-4.09248355,-6.01814319,-6.01814245
0.082,0,0,0,0,0,0,0,0,402.822854,402.855604,403.297198,403.294613,3883.38128,3963.56417,3093.13641,3170.20199,164.159581,164.174395,64.0919374,64.1272043,-0.597160814,-0.60142597,1.77136183,1.75440595,-4.0946055,39.9686704,0.0176113329,1.16275131,-4.08695261,-4.08693002,-6.01258923,-6.01258837
